x,y,z,psi,phi,theta,linear_vel_x,linear_vel_y,linear_vel_z,angular_vel_x,angular_vel_y,angular_vel_z,mode
0.3752957343699066,9.740472631568752,2.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unicycle
0.37529714556990657,9.740472631569089,2.975,0.0,0.0,4.791525995726999e-07,4.704e-05,0.0,0.0,0.0,0.0,1.5971753319089996e-05,omni
0.37530354961710666,9.740472631576052,2.975,0.0,0.0,1.6952492312565735e-06,0.00021346823999999999,0.0,0.0,0.0,0.0,4.053655438946244e-05,unicycle
0.37531990977718976,9.740472631621492,2.975,0.0,0.0,3.85959243417185e-06,0.00054533866944,0.0,0.0,0.0,0.0,7.214477343050919e-05,omni
0.3753519885663126,9.74047263179619,2.975,0.0,0.0,7.032231103195934e-06,0.00106929297077664,0.0,0.0,0.0,0.0,0.00010575462230080283,unicycle
0.37540592440729736,9.74047263229005,2.975,0.0,0.0,1.1280652774346772e-05,0.0017978613662372198,0.0,0.0,0.0,0.0,0.00014161405570502794,omni
0.37548793001850433,9.740472633431697,2.975,0.0,0.0,1.6562460074791623e-05,0.0027335203738331386,0.0,0.0,0.0,0.0,0.00017606024334816168,unicycle
0.3756040833173205,9.740472635722039,2.975,0.0,0.0,2.2874071060810978e-05,0.003871776627965568,0.0,0.0,0.0,0.0,0.00021038703286731182,omni
0.3757601880314103,9.740472639858798,2.975,0.0,0.0,3.0125731276132585e-05,0.00520349047149883,0.0,0.0,0.0,0.0,0.00024172200717738704,unicycle
0.37596168629024235,9.740472646751037,2.975,0.0,0.0,3.828418420355134e-05,0.006716608631680479,0.0,0.0,0.0,0.0,0.0002719484309139584,omni
0.376213609483401,9.74047265752418,2.975,0.0,0.0,4.7243010589804764e-05,0.008397439779661826,0.0,0.0,0.0,0.0,0.0002986275462084474,unicycle
0.37652055683542274,9.740472673516877,2.975,0.0,0.0,5.696180798008819e-05,0.010231578414650343,0.0,0.0,0.0,0.0,0.0003239599130094474,omni
0.3768866936320078,9.740472696271443,2.975,0.0,0.0,6.73336426037853e-05,0.012204559909790922,0.0,0.0,0.0,0.0,0.0003457278207899043,unicycle
0.3773157629781479,9.740472727519709,2.975,0.0,0.0,7.832237186106879e-05,0.014302311576005096,0.0,0.0,0.0,0.0,0.0003662909752427829,omni
0.3778111064862266,9.740472769165864,2.975,0.0,0.0,8.98282346046966e-05,0.016511450327738847,0.0,0.0,0.0,0.0,0.00038352875812092666,unicycle
0.37837569047061365,9.740472823267861,2.975,0.0,0.0,0.00010182437825476512,0.018819466232753636,0.0,0.0,0.0,0.0,0.000399871455002284,omni
0.37901213513594556,9.74047289201837,2.975,0.0,0.0,0.00011422113925588412,0.021214822301643947,0.0,0.0,0.0,0.0,0.00041322536670396665,unicycle
0.3797227449460463,9.740472977726306,2.975,0.0,0.0,0.00012700247731662346,0.02368699384247666,0.0,0.0,0.0,0.0,0.0004260446020246447,omni
0.38050953889461797,9.740473082799369,2.975,0.0,0.0,0.00014008920500178747,0.026226465186443764,0.0,0.0,0.0,0.0,0.00043622425617213464,unicycle
0.3813742798034619,9.740473209728208,2.975,0.0,0.0,0.00015347580801508163,0.028824697272196134,0.0,0.0,0.0,0.0,0.00044622010044313877,omni
0.3823185020776668,9.740473361072175,2.975,0.0,0.0,0.00016709270439573445,0.03147407621137502,0.0,0.0,0.0,0.0,0.00045389654602176054,unicycle
0.3833435375725495,9.740473539447057,2.975,0.0,0.0,0.00018094379198737033,0.034167850347037704,0.0,0.0,0.0,0.0,0.0004617029197211956,omni
0.38445053939202606,9.74047374751442,2.975,0.0,0.0,0.00019496771077570163,0.036900061301312306,0.0,0.0,0.0,0.0,0.00046746395961104313,unicycle
0.38564050355657925,9.740473987972914,2.975,0.0,0.0,0.0002091763748133996,0.03966547296194001,0.0,0.0,0.0,0.0,0.00047362213458993364,omni
0.38691428856211035,9.740474263550906,2.975,0.0,0.0,0.000223515148668203,0.04245950117840254,0.0,0.0,0.0,0.0,0.00047795912849344534,unicycle
0.38827263290733804,9.740474577000901,2.975,0.0,0.0,0.00023800257076854876,0.045278146046839954,0.0,0.0,0.0,0.0,0.0004829140700115264,omni
0.38971617070375536,9.740474931094877,2.975,0.0,0.0,0.000252589319550709,0.04811792799530065,0.0,0.0,0.0,0.0,0.00048622495940534136,unicycle
0.39124544550367496,9.74047532862117,2.975,0.0,0.0,0.00026729930556610175,0.05097582838669036,0.0,0.0,0.0,0.0,0.000490332867179761,omni
0.3928609224926027,9.740475772381876,2.975,0.0,0.0,0.00028208728395145755,0.05384923499638252,0.0,0.0,0.0,0.0,0.0004929326128451921,unicycle
0.39456299919515164,9.740476265191612,2.975,0.0,0.0,0.0002969814755846743,0.05673589246357853,0.0,0.0,0.0,0.0,0.0004964730544405588,omni
0.39635201484128746,9.74047680987636,2.975,0.0,0.0,0.0003119396732619344,0.059633857635667274,0.0,0.0,0.0,0.0,0.0004986065892420013,unicycle
0.39822825853364296,9.74047740927359,2.975,0.0,0.0,0.00032699354264119227,0.06254145960389648,0.0,0.0,0.0,0.0,0.0005017956459752647,omni
0.40019197634828463,9.74047806623208,2.975,0.0,0.0,0.000342103065883513,0.06545726415174839,0.0,0.0,0.0,0.0,0.0005036507747440223,unicycle
0.4022433774916193,9.740478783612971,2.975,0.0,0.0,0.00035730266795268295,0.06838004229298275,0.0,0.0,0.0,0.0,0.0005066534023056631,omni
0.40442872864607665,9.74048093094736,2.975,0.0,0.0,0.00037255384097455705,0.07284505975290057,4.499459603136127e-05,0.0,0.0,0.0,0.0005083724340624692,unicycle
0.40691174506071265,9.740485300958145,2.975,0.0,0.0,0.0003878932387584029,0.08276726322521713,0.0001141969734203913,0.0,0.0,0.0,0.0005113132594615301,omni
0.40978471737065114,9.740492549042317,2.975,0.0,0.0,0.00040328332626669714,0.09576583174760289,0.00020371898172547604,0.0,0.0,0.0,0.0005130029169431404,unicycle
0.4131103892237843,9.740502890070976,2.975,0.0,0.0,0.00041876249091731313,0.11085586075488922,0.0002991366835211477,0.0,0.0,0.0,0.0005159721550205366,omni
0.41690715925384625,9.740516559079106,2.975,0.0,0.0,0.0004342936993323322,0.12655918383166506,0.00040165259485155,0.0,0.0,0.0,0.0005177069471672996,unicycle
0.42118466247039,9.740533466481724,2.975,0.0,0.0,0.00044991743675592665,0.14258367578030565,0.0005005431012474226,0.0,0.0,0.0,0.0005207912474531485,omni
0.42592403199870477,9.740553638419561,2.975,0.0,0.0,0.00046559720996948645,0.15797927552224567,0.0006000818229991206,0.0,0.0,0.0,0.0005226591071186574,unicycle
0.4311096185133147,9.740576841184811,2.975,0.0,0.0,0.00048137600924187305,0.17285323065282532,0.0006915818987782317,0.0,0.0,0.0,0.0005259599757462213,omni
0.4367062445444203,9.740603013611903,2.975,0.0,0.0,0.0004972178976957613,0.1865546055768044,0.0007811337333574349,0.0,0.0,0.0,0.0005280629484629379,unicycle
0.44268859310130865,9.740631867984355,2.975,0.0,0.0,0.0005131684439984056,0.19941207901917044,0.0008610709087265354,0.0,0.0,0.0,0.0005316848767548167,omni
0.44901666433522847,9.740663322235706,2.975,0.0,0.0,0.0005291920543014936,0.210936225595932,0.0009385393829039007,0.0,0.0,0.0,0.0005341203434362663,unicycle
0.45566378661657425,9.740697082187461,2.975,0.0,0.0,0.0005453366315294931,0.22157131533598937,0.0010062895090316624,0.0,0.0,0.0,0.0005381525742666484,omni
0.46259102431259685,9.740733078295971,2.975,0.0,0.0,0.0005615665287285122,0.23090855190881215,0.0010720737514422446,0.0,0.0,0.0,0.0005409965733006377,unicycle
0.46977439746013094,9.740771032439103,2.975,0.0,0.0,0.0005779315508011952,0.23944645353460267,0.0011287139080317435,0.0,0.0,0.0,0.0005455007357560925,omni
0.47717869770248317,9.740810901986032,2.975,0.0,0.0,0.000594395525712562,0.24681074468320144,0.0011843136500454404,0.0,0.0,0.0,0.0005487991637122274,unicycle
