x,y,z,psi,phi,theta,linear_vel_x,linear_vel_y,linear_vel_z,angular_vel_x,angular_vel_y,angular_vel_z,mode
-9.159122747394754,11.656960312118208,1.765,0.0,0.0,0.0016564674272964576,0.3700492487680649,0.0034233765797258508,0.0,0.0,0.0,0.0008548739473190121,unicycle
-9.151720222741822,11.657041209596107,1.765,0.0,0.0,0.0016736310820997565,0.3701324544954642,0.0034285901649310554,0.0,0.0,0.0,0.0008581827401649383,omni
-9.144319359489545,11.657122492661836,1.765,0.0,0.0,0.001690819859044311,0.37004947584819214,0.00344165179621722,0.0,0.0,0.0,0.0008594388472277381,unicycle
-9.136916833745623,11.657204002800057,1.765,0.0,0.0,0.0017080730759257874,0.3701326788189909,0.0034464915172911156,0.0,0.0,0.0,0.0008626608440738113,omni
-9.129515969472967,11.657285892251712,1.765,0.0,0.0,0.0017253495665904724,0.3700496973847288,0.0034592094872742995,0.0,0.0,0.0,0.0008638245332342609,unicycle
-9.12211344274223,11.657368002165642,1.765,0.0,0.0,0.0017426887963847165,0.37013289909428326,0.0034636836788358607,0.0,0.0,0.0,0.0008669614897121913,omni
-9.114712577528199,11.657450485231786,1.765,0.0,0.0,0.0017600494928721204,0.3700499161018156,0.003476064964603093,0.0,0.0,0.0,0.0008680348243701935,unicycle
-9.107310049870135,11.657533182288274,1.765,0.0,0.0,0.0017774712622402268,0.37013311749542516,0.003480181817131169,0.0,0.0,0.0,0.0008710884684053333,omni
-9.099909183758111,11.657616246447146,1.765,0.0,0.0,0.001794912731771837,0.3700501337207202,0.003492233278741803,0.0,0.0,0.0,0.0008720734765805319,unicycle
-9.092506655204035,11.657699518260328,1.765,0.0,0.0,0.0018124136419184367,0.37013333537203785,0.0034960008364186917,0.0,0.0,0.0,0.0008750455073299968,omni
-9.085105788215333,11.65778315123562,1.765,0.0,0.0,0.0018299325255374409,0.3700503512858476,0.0035077292147497378,0.0,0.0,0.0,0.0008759441809501878,unicycle
-9.077703258779493,11.657866985662654,1.765,0.0,0.0,0.0018475092509000865,0.37013355351894833,0.003511155374380795,0.0,0.0,0.0,0.0008788362681322783,omni
-9.070302390922462,11.657951175419223,1.765,0.0,0.0,0.0018651022621533136,0.3700505693876739,0.003522567289944463,0.0,0.0,0.0,0.0008796505626613533,unicycle
-9.06289986060947,11.658035560556005,1.765,0.0,0.0,0.0018827515490769926,0.3701337723603733,0.0035256598007334322,0.0,0.0,0.0,0.0008824643461839419,omni
-9.055498991885536,11.658120295295557,1.765,0.0,0.0,0.0019004154726871504,0.37005078831482,0.003536761753265884,0.0,0.0,0.0,0.0008831961805079149,unicycle
-9.048096460695286,11.6582052194724,1.765,0.0,0.0,0.0019181341380936367,0.3701339920753963,0.003539528217263627,0.0,0.0,0.0,0.0008859332703243121,omni
-9.04069559110294,11.658290487629188,1.765,0.0,0.0,0.0019358658286302926,0.3700510081575097,0.003550326585918903,0.0,0.0,0.0,0.000886584526832789,unicycle
-9.033293059033824,11.658375939406522,1.765,0.0,0.0,0.0019536507586896904,0.37013421268320185,0.0035527744589953707,0.0,0.0,0.0,0.0008892465029699308,omni
-9.025892188571211,11.658461729643019,1.765,0.0,0.0,0.0019714471392453833,0.3700512288777331,0.0035632755030091134,0.0,0.0,0.0,0.0008898190277845992,unicycle
-9.018489655622178,11.658547697807096,1.765,0.0,0.0,0.001989295288055401,0.3701344341007803,0.003565412096227216,0.0,0.0,0.0,0.0008924074405008941,omni
-9.011088784288724,11.658633999009746,1.765,0.0,0.0,0.002007153348931673,0.37005145035665826,0.00357562195594172,0.0,0.0,0.0,0.0008929030438135797,unicycle
-9.003686250460566,11.658720472568412,1.765,0.0,0.0,0.0020250617372087475,0.370134656181838,0.003577454437236606,0.0,0.0,0.0,0.0008954194138537731,omni
-8.996285378257975,11.658807273843381,1.765,0.0,0.0,0.002042978534615662,0.37005167242652587,0.003587379135399983,0.0,0.0,0.0,0.0008958398703456759,unicycle
-8.988882843554087,11.658894242021852,1.765,0.0,0.0,0.0020609442484010097,0.370134878742904,0.003588914531485587,0.0,0.0,0.0,0.0008982856892674483,omni
-8.98148197048691,11.65898153269086,1.765,0.0,0.0,0.0020789169031727537,0.3700518948919849,0.003598559974755618,0.0,0.0,0.0,0.0008986327385872179,unicycle
-8.974079434913705,11.659068984927588,1.765,0.0,0.0,0.002096937092555559,0.37013510158073387,0.0035998051731972354,0.0,0.0,0.0,0.0009010094691402266,omni
-8.966678560989635,11.659156754523776,1.765,0.0,0.0,0.002114962788884044,0.3700521175442598,0.0036091771537957455,0.0,0.0,0.0,0.0009012848164242616,unicycle
-8.959276024556724,11.659244680466356,1.765,0.0,0.0,0.0021330346667433817,0.37013532448381165,0.0036101389052010475,0.0,0.0,0.0,0.0009035938929668763,omni
